Distance_m,Latitude,Longitude,Altitude_m,Slope_percent
94700,-26.419358798283263,27.28044050841862,1512.0,-2.0
94800,-26.418936051502147,27.279861670518322,1510.0,0.0
94900,-26.41851330472103,27.279282832618026,1510.0,-2.0
95000,-26.418090557939916,27.27870399471773,1508.0,0.0
95100,-26.4176678111588,27.27812515681743,1508.0,-2.0
95200,-26.417245064377685,27.277546318917135,1506.0,0.0
95300,-26.41682231759657,27.27696748101684,1506.0,-2.0
95400,-26.41639957081545,27.27638864311654,1504.0,0.0
95500,-26.415976824034335,27.275809805216245,1504.0,-1.0
95600,-26.41555407725322,27.275230967315945,1503.0,0.0
95700,-26.415131330472104,27.27465212941565,1503.0,0.0
95800,-26.414708583690988,27.274073291515354,1503.0,0.0
95900,-26.414285836909873,27.273494453615054,1503.0,-1.0
96000,-26.413863090128757,27.27291561571476,1502.0,1.0
96100,-26.41344034334764,27.27233677781446,1503.0,-1.0
96200,-26.413017596566526,27.271757939914163,1502.0,0.0
96300,-26.41259484978541,27.271179102013868,1502.0,1.0
96400,-26.41217210300429,27.27060026411357,1503.0,0.0
96500,-26.411749356223176,27.270021426213273,1503.0,0.0
96600,-26.41132660944206,27.269442588312977,1503.0,0.0
96700,-26.410903862660945,27.268863750412677,1503.0,-2.0
96800,-26.41048111587983,27.26828491251238,1501.0,0.0
96900,-26.410058369098714,27.267706074612082,1501.0,1.0
97000,-26.409635622317598,27.267127236711787,1502.0,1.0
97100,-26.409212875536483,27.26654839881149,1503.0,-3.0
97200,-26.408790128755367,27.26596956091119,1500.0,0.0
97300,-26.40836738197425,27.265390723010896,1500.0,-1.0
97400,-26.407944635193132,27.2648118851106,1499.0,-1.0
97500,-26.407521888412017,27.2642330472103,1498.0,1.0
97600,-26.4070991416309,27.263654209310005,1499.0,-1.0
97700,-26.406676394849786,27.263075371409705,1498.0,-1.0
97800,-26.40625364806867,27.26249653350941,1497.0,-2.0
97900,-26.405830901287555,27.261917695609114,1495.0,-1.0
98000,-26.40540815450644,27.261338857708814,1494.0,-2.0
98100,-26.404985407725324,27.26076001980852,1492.0,0.0
98200,-26.404562660944208,27.260181181908223,1492.0,-2.0
98300,-26.404139914163093,27.259602344007924,1490.0,-1.0
98400,-26.403717167381973,27.259023506107628,1489.0,-1.0
98500,-26.403294420600858,27.25844466820733,1488.0,-1.0
98600,-26.402871673819742,27.257865830307033,1487.0,-1.0
98700,-26.402448927038627,27.257286992406737,1486.0,0.0
98800,-26.40202618025751,27.256708154506438,1486.0,-1.0
98900,-26.401603433476396,27.256129316606142,1485.0,0.0
99000,-26.40118068669528,27.255550478705842,1485.0,-1.0
99100,-26.400757939914165,27.254971640805547,1484.0,-1.0
99200,-26.40033519313305,27.25439280290525,1483.0,-2.0
99300,-26.399912446351934,27.25381396500495,1481.0,0.0
99400,-26.399489699570818,27.253235127104656,1481.0,-1.0
99500,-26.3990669527897,27.25265628920436,1480.0,0.0
99600,-26.398644206008584,27.25207745130406,1480.0,-2.0
99700,-26.398221459227468,27.251498613403765,1478.0,0.0
99800,-26.397798712446352,27.250919775503466,1478.0,-1.0
99900,-26.397375965665237,27.25034093760317,1477.0,0.0
100000,-26.39695321888412,27.249762099702874,1477.0,-2.0
100100,-26.396530472103006,27.249183261802575,1475.0,1.0
100200,-26.39610772532189,27.24860442390228,1476.0,-2.0
100300,-26.395684978540775,27.248025586001983,1474.0,0.0
100400,-26.39526223175966,27.247446748101684,1474.0,-2.0
100500,-26.39483948497854,27.246867910201388,1472.0,0.0
100600,-26.394416738197425,27.24628907230109,1472.0,-2.0
100700,-26.39399399141631,27.245710234400793,1470.0,0.0
100800,-26.393571244635194,27.245131396500497,1470.0,-1.0
100900,-26.393148497854078,27.244552558600198,1469.0,0.0
101000,-26.392725751072962,27.243973720699902,1469.0,-1.0
101100,-26.392303004291847,27.243394882799606,1468.0,0.0
101200,-26.39188025751073,27.242816044899307,1468.0,-2.0
101300,-26.391457510729616,27.24223720699901,1466.0,0.0
101400,-26.3910347639485,27.24165836909871,1466.0,-3.0
101500,-26.39061201716738,27.241079531198416,1463.0,-1.0
101600,-26.390189270386266,27.24050069329812,1462.0,-1.0
101700,-26.38976652360515,27.23992185539782,1461.0,0.0
101800,-26.389343776824035,27.239343017497525,1461.0,-1.0
101900,-26.38892103004292,27.238764179597226,1460.0,0.0
102000,-26.388498283261804,27.23818534169693,1460.0,-1.0
102100,-26.388075536480688,27.237606503796634,1459.0,0.0
102200,-26.387652789699573,27.237027665896335,1459.0,-1.0
102300,-26.387230042918457,27.23644882799604,1458.0,0.0
102400,-26.38680729613734,27.235869990095743,1458.0,-1.0
102500,-26.386384549356226,27.235291152195444,1457.0,-1.0
102600,-26.385961802575107,27.234712314295148,1456.0,0.0
102700,-26.38553905579399,27.23413347639485,1456.0,0.0
102800,-26.385116309012876,27.233554638494553,1456.0,-1.0
102900,-26.38469356223176,27.232975800594257,1455.0,-1.0
103000,-26.384270815450645,27.232396962693958,1454.0,0.0
103100,-26.38384806866953,27.231818124793662,1454.0,0.0
103200,-26.383425321888414,27.231239286893366,1454.0,-2.0
103300,-26.383002575107298,27.230660448993067,1452.0,0.0
103400,-26.382579828326183,27.23008161109277,1452.0,-1.0
103500,-26.382157081545067,27.229502773192472,1451.0,1.0
103600,-26.381734334763948,27.228923935292176,1452.0,-4.0
103700,-26.381311587982832,27.22834509739188,1448.0,0.0
103800,-26.380888841201717,27.22776625949158,1448.0,-5.0
103900,-26.3804660944206,27.227187421591285,1443.0,-2.0
104000,-26.380043347639486,27.22660858369099,1441.0,0.0
104100,-26.37962060085837,27.22602974579069,1441.0,1.0
104200,-26.379197854077255,27.225450907890394,1442.0,5.0
104300,-26.37877510729614,27.224872069990095,1447.0,0.0
104400,-26.378352360515024,27.2242932320898,1447.0,1.0
104500,-26.377929613733908,27.223714394189503,1448.0,0.0
104600,-26.37750686695279,27.223135556289204,1448.0,0.0
104700,-26.377084120171673,27.22255671838891,1448.0,-1.0
104800,-26.376661373390558,27.22197788048861,1447.0,1.0
104900,-26.376238626609442,27.221399042588313,1448.0,2.0
105000,-26.375815879828327,27.220820204688017,1450.0,0.0
105100,-26.37539313304721,27.220241366787718,1450.0,2.0
105200,-26.374970386266096,27.219662528887422,1452.0,1.0
105300,-26.37454763948498,27.219083690987127,1453.0,1.0
105400,-26.374124892703865,27.218504853086827,1454.0,1.0
105500,-26.37370214592275,27.21792601518653,1455.0,1.0
105600,-26.37327939914163,27.217347177286232,1456.0,0.0
105700,-26.372856652360515,27.216768339385936,1456.0,2.0
105800,-26.3724339055794,27.21618950148564,1458.0,2.0
105900,-26.372011158798284,27.21561066358534,1460.0,2.0
106000,-26.371588412017168,27.215031825685045,1462.0,2.0
106100,-26.371165665236052,27.21445298778475,1464.0,3.0
106200,-26.370742918454937,27.21387414988445,1467.0,1.0
106300,-26.37032017167382,27.213295311984155,1468.0,2.0
106400,-26.369897424892706,27.212716474083855,1470.0,0.0
106500,-26.36947467811159,27.21213763618356,1470.0,1.0
106600,-26.369051931330475,27.211558798283264,1471.0,0.0
106700,-26.368629184549356,27.210979960382964,1471.0,1.0
106800,-26.36820643776824,27.21040112248267,1472.0,1.0
106900,-26.367783690987125,27.209822284582373,1473.0,0.0
107000,-26.36736094420601,27.209243446682073,1473.0,0.0
107100,-26.366938197424894,27.208664608781778,1473.0,0.0
107200,-26.366515450643778,27.20808577088148,1473.0,0.0
107300,-26.366092703862662,27.207506932981183,1473.0,1.0
107400,-26.365669957081547,27.206928095080887,1474.0,-1.0
107500,-26.36524721030043,27.206349257180587,1473.0,0.0
107600,-26.364824463519316,27.20577041928029,1473.0,0.0
107700,-26.364401716738197,27.205191581379992,1473.0,-2.0
107800,-26.36397896995708,27.204612743479696,1471.0,-1.0
107900,-26.363556223175966,27.2040339055794,1470.0,0.0
108000,-26.36313347639485,27.2034550676791,1470.0,-1.0
108100,-26.362710729613735,27.202876229778806,1469.0,-1.0
108200,-26.36228798283262,27.20229739187851,1468.0,0.0
108300,-26.361865236051504,27.20171855397821,1468.0,-1.0
108400,-26.361442489270388,27.201139716077915,1467.0,-1.0
108500,-26.361019742489272,27.200560878177615,1466.0,1.0
108600,-26.360596995708157,27.19998204027732,1467.0,0.0
108700,-26.360174248927038,27.199403202377024,1467.0,1.0
108800,-26.359751502145922,27.198824364476724,1468.0,0.0
108900,-26.359328755364807,27.19824552657643,1468.0,1.0
109000,-26.35890600858369,27.197666688676133,1469.0,-1.0
109100,-26.358483261802576,27.197087850775834,1468.0,-1.0
109200,-26.35806051502146,27.196509012875538,1467.0,0.0
109300,-26.357637768240345,27.19593017497524,1467.0,1.0
109400,-26.35721502145923,27.195351337074943,1468.0,0.0
109500,-26.356792274678114,27.194772499174647,1468.0,2.0
109600,-26.356369527896998,27.194193661274348,1470.0,-1.0
109700,-26.355946781115883,27.193614823374052,1469.0,2.0
109800,-26.355524034334763,27.193035985473756,1471.0,0.0
109900,-26.355101287553648,27.192457147573457,1471.0,3.0
110000,-26.354678540772532,27.19187830967316,1474.0,-1.0
110100,-26.354255793991417,27.19129947177286,1473.0,4.0
110200,-26.3538330472103,27.190720633872566,1477.0,0.0
110300,-26.353410300429186,27.19014179597227,1477.0,3.0
110400,-26.35298755364807,27.18956295807197,1480.0,0.0
110500,-26.352564806866955,27.188984120171675,1480.0,4.0
110600,-26.35214206008584,27.188405282271376,1484.0,-1.0
110700,-26.351719313304724,27.18782644437108,1483.0,4.0
110800,-26.351296566523605,27.187247606470784,1487.0,0.0
110900,-26.35087381974249,27.186668768570485,1487.0,3.0
111000,-26.350451072961373,27.18608993067019,1490.0,4.0
111100,-26.350028326180258,27.185511092769893,1494.0,-1.0
111200,-26.349605579399142,27.184932254869594,1493.0,0.0
111300,-26.349182832618027,27.184353416969298,1493.0,1.0
111400,-26.34876008583691,27.183774579069,1494.0,0.0
111500,-26.348337339055796,27.183195741168703,1494.0,0.0
111600,-26.34791459227468,27.182616903268407,1494.0,0.0
111700,-26.347491845493565,27.182038065368108,1494.0,-2.0
111800,-26.347069098712446,27.181459227467812,1492.0,3.0
111900,-26.34664635193133,27.180880389567516,1495.0,-2.0
112000,-26.346223605150215,27.180301551667217,1493.0,0.0
112100,-26.3458008583691,27.17972271376692,1493.0,-2.0
112200,-26.345378111587983,27.17914387586662,1491.0,3.0
112300,-26.344955364806868,27.178565037966326,1494.0,-2.0
112400,-26.344532618025752,27.17798620006603,1492.0,1.0
112500,-26.344109871244637,27.17740736216573,1493.0,0.0
112600,-26.34368712446352,27.176828524265435,1493.0,1.0
112700,-26.343264377682406,27.17624968636514,1494.0,-1.0
112800,-26.34284163090129,27.17567084846484,1493.0,2.0
112900,-26.34241888412017,27.175092010564544,1495.0,0.0
113000,-26.341996137339056,27.174513172664245,1495.0,1.0
113100,-26.34157339055794,27.17393433476395,1496.0,0.0
113200,-26.341150643776825,27.173355496863653,1496.0,4.0
113300,-26.34072789699571,27.172776658963354,1500.0,1.0
113400,-26.340305150214594,27.172197821063058,1501.0,0.0
113500,-26.339882403433478,27.17161898316276,1501.0,0.0
113600,-26.339459656652362,27.171040145262463,1501.0,-6.0
113700,-26.339036909871247,27.170461307362167,1495.0,-5.0
113800,-26.33861416309013,27.169882469461868,1490.0,1.0
113900,-26.338191416309012,27.169303631561572,1491.0,-4.0
114000,-26.337768669527897,27.168724793661276,1487.0,-2.0
114100,-26.33734592274678,27.168145955760977,1485.0,0.0
114200,-26.336923175965666,27.16756711786068,1485.0,-2.0
114300,-26.33650042918455,27.166988279960382,1483.0,-2.0
114400,-26.336077682403435,27.166409442060086,1481.0,-2.0
114500,-26.33565493562232,27.16583060415979,1479.0,0.0
114600,-26.335232188841204,27.16525176625949,1479.0,-2.0
114700,-26.334809442060088,27.164672928359195,1477.0,-2.0
114800,-26.334386695278972,27.1640940904589,1475.0,-1.0
114900,-26.333963948497853,27.1635152525586,1474.0,-1.0
115000,-26.333541201716738,27.162936414658304,1473.0,-1.0
115100,-26.333118454935622,27.162357576758005,1472.0,0.0
115200,-26.332695708154507,27.16177873885771,1472.0,-1.0
115300,-26.33227296137339,27.161199900957413,1471.0,-1.0
115400,-26.331850214592276,27.160621063057114,1470.0,1.0
115500,-26.33142746781116,27.16004222515682,1471.0,-1.0
115600,-26.331004721030045,27.159463387256523,1470.0,-1.0
115700,-26.33058197424893,27.158884549356223,1469.0,-3.0
115800,-26.330159227467814,27.158305711455927,1466.0,0.0
115900,-26.329736480686698,27.157726873555628,1466.0,-2.0
116000,-26.32931373390558,27.157148035655332,1464.0,0.0
116100,-26.328890987124463,27.156569197755037,1464.0,0.0
116200,-26.328468240343348,27.155990359854737,1464.0,-1.0
116300,-26.328045493562232,27.15541152195444,1463.0,-2.0
116400,-26.327622746781117,27.154832684054142,1461.0,0.0
116500,-26.3272,27.154253846153846,1461.0,-1.0
116600,-26.326777253218886,27.15367500825355,1460.0,0.0
116700,-26.32635450643777,27.15309617035325,1460.0,0.0
116800,-26.325931759656655,27.152517332452955,1460.0,1.0
116900,-26.32550901287554,27.15193849455266,1461.0,-2.0
117000,-26.32508626609442,27.15135965665236,1459.0,-3.0
117100,-26.324663519313305,27.150780818752065,1456.0,0.0
117200,-26.32424077253219,27.150201980851765,1456.0,-2.0
117300,-26.323818025751073,27.14962314295147,1454.0,-1.0
117400,-26.323395278969958,27.149044305051174,1453.0,-2.0
117500,-26.322972532188842,27.148465467150874,1451.0,-5.0
117600,-26.322549785407727,27.14788662925058,1446.0,-4.0
117700,-26.32212703862661,27.147307791350283,1442.0,0.0
117800,-26.321704291845496,27.146728953449983,1442.0,-1.0
117900,-26.32128154506438,27.146150115549688,1441.0,0.0
118000,-26.32085879828326,27.14557127764939,1441.0,0.0
118100,-26.320436051502146,27.144992439749092,1441.0,1.0
118200,-26.32001330472103,27.144413601848797,1442.0,4.0
118300,-26.319590557939915,27.143834763948497,1446.0,2.0
118400,-26.3191678111588,27.1432559260482,1448.0,1.0
118500,-26.318745064377683,27.142677088147906,1449.0,2.0
118600,-26.318322317596568,27.142098250247606,1451.0,2.0
118700,-26.317899570815452,27.14151941234731,1453.0,0.0
118800,-26.317476824034337,27.14094057444701,1453.0,1.0
118900,-26.31705407725322,27.140361736546716,1454.0,1.0
119000,-26.316631330472106,27.13978289864642,1455.0,0.0
119100,-26.316208583690987,27.13920406074612,1455.0,2.0
119200,-26.31578583690987,27.138625222845825,1457.0,0.0
119300,-26.315363090128756,27.138046384945525,1457.0,1.0
119400,-26.31494034334764,27.13746754704523,1458.0,1.0
119500,-26.314517596566525,27.136888709144934,1459.0,1.0
119600,-26.31409484978541,27.136309871244634,1460.0,1.0
119700,-26.313672103004293,27.13573103334434,1461.0,1.0
119800,-26.313249356223178,27.135152195444043,1462.0,0.0
119900,-26.312826609442062,27.134573357543744,1462.0,3.0
120000,-26.312403862660947,27.133994519643448,1465.0,0.0
120100,-26.311981115879828,27.13341568174315,1465.0,1.0
120200,-26.311558369098712,27.132836843842853,1466.0,1.0
120300,-26.311135622317597,27.132258005942557,1467.0,1.0
120400,-26.31071287553648,27.131679168042258,1468.0,1.0
120500,-26.310290128755366,27.13110033014196,1469.0,3.0
120600,-26.30986738197425,27.130521492241666,1472.0,0.0
120700,-26.309444635193135,27.129942654341367,1472.0,2.0
120800,-26.30902188841202,27.12936381644107,1474.0,0.0
120900,-26.308599141630904,27.12878497854077,1474.0,2.0
121000,-26.308176394849788,27.128206140640476,1476.0,0.0
121100,-26.30775364806867,27.12762730274018,1476.0,3.0
121200,-26.307330901287553,27.12704846483988,1479.0,1.0
121300,-26.306908154506438,27.126469626939585,1480.0,2.0
121400,-26.306485407725322,27.12589078903929,1482.0,1.0
121500,-26.306062660944207,27.12531195113899,1483.0,5.0
121600,-26.30563991416309,27.124733113238694,1488.0,0.0
121700,-26.305217167381976,27.124154275338395,1488.0,5.0
121800,-26.30479442060086,27.1235754374381,1493.0,4.0
121900,-26.304371673819745,27.122996599537803,1497.0,5.0
122000,-26.30394892703863,27.122417761637504,1502.0,0.0
122100,-26.303526180257514,27.121838923737208,1502.0,5.0
122200,-26.303103433476394,27.12126008583691,1507.0,4.0
122300,-26.30268068669528,27.120681247936613,1511.0,0.0
122400,-26.302257939914163,27.120102410036317,1511.0,4.0
122500,-26.301835193133048,27.119523572136018,1515.0,5.0
122600,-26.301412446351932,27.118944734235722,1520.0,0.0
122700,-26.300989699570817,27.118365896335426,1520.0,0.0
122800,-26.3005669527897,27.117787058435127,1520.0,1.0
122900,-26.300144206008586,27.11720822053483,1521.0,-2.0
123000,-26.29972145922747,27.11662938263453,1519.0,0.0
123100,-26.299298712446355,27.116050544734236,1519.0,-1.0
123200,-26.298875965665236,27.11547170683394,1518.0,2.0
123300,-26.29845321888412,27.11489286893364,1520.0,2.0
123400,-26.298030472103004,27.114314031033345,1522.0,3.0
123500,-26.29760772532189,27.11373519313305,1525.0,7.000000000000001
123600,-26.297184978540773,27.11315635523275,1532.0,0.0
123700,-26.296762231759658,27.112577517332454,1532.0,7.000000000000001
123800,-26.296339484978542,27.111998679432155,1539.0,1.0
123900,-26.295916738197427,27.11141984153186,1540.0,5.0
124000,-26.29549399141631,27.110841003631563,1545.0,0.0
124100,-26.295071244635196,27.110262165731264,1545.0,4.0
124200,-26.294648497854077,27.109683327830968,1549.0,1.0
124300,-26.29422575107296,27.109104489930672,1550.0,1.0
124400,-26.293803004291846,27.108525652030373,1551.0,-1.0
124500,-26.29338025751073,27.107946814130077,1550.0,-2.0
124600,-26.292957510729615,27.107367976229778,1548.0,-2.0
124700,-26.2925347639485,27.106789138329482,1546.0,-1.0
124800,-26.292112017167383,27.106210300429186,1545.0,0.0
124900,-26.291689270386268,27.105631462528887,1545.0,-2.0
125000,-26.291266523605152,27.10505262462859,1543.0,-2.0
125100,-26.290843776824037,27.104473786728292,1541.0,1.0
125200,-26.290421030042918,27.103894948827996,1542.0,-2.0
125300,-26.289998283261802,27.1033161109277,1540.0,0.0
125400,-26.289575536480687,27.1027372730274,1540.0,1.0
125500,-26.28915278969957,27.102158435127105,1541.0,-3.0
125600,-26.288730042918456,27.10157959722681,1538.0,-3.0
125700,-26.28830729613734,27.10100075932651,1535.0,0.0
125800,-26.287884549356225,27.100421921426214,1535.0,-2.0
125900,-26.28746180257511,27.099843083525915,1533.0,0.0
126000,-26.287039055793993,27.09926424562562,1533.0,-2.0
126100,-26.286616309012878,27.098685407725323,1531.0,0.0
126200,-26.28619356223176,27.098106569825024,1531.0,-1.0
126300,-26.285770815450643,27.09752773192473,1530.0,-1.0
126400,-26.285348068669528,27.096948894024433,1529.0,-2.0
126500,-26.284925321888412,27.096370056124133,1527.0,0.0
126600,-26.284502575107297,27.095791218223837,1527.0,-2.0
126700,-26.28407982832618,27.095212380323538,1525.0,-1.0
126800,-26.283657081545066,27.094633542423242,1524.0,-2.0
126900,-26.28323433476395,27.094054704522947,1522.0,0.0
127000,-26.282811587982835,27.093475866622647,1522.0,-2.0
127100,-26.28238884120172,27.09289702872235,1520.0,-1.0
127200,-26.281966094420603,27.092318190822056,1519.0,-2.0
127300,-26.281543347639484,27.091739352921756,1517.0,-1.0
127400,-26.28112060085837,27.09116051502146,1516.0,-1.0
127500,-26.280697854077253,27.09058167712116,1515.0,0.0
127600,-26.280275107296138,27.090002839220865,1515.0,0.0
127700,-26.279852360515022,27.08942400132057,1515.0,0.0
127800,-26.279429613733907,27.08884516342027,1515.0,-1.0
127900,-26.27900686695279,27.088266325519974,1514.0,0.0
128000,-26.278584120171676,27.087687487619675,1514.0,-1.0
128100,-26.27816137339056,27.08710864971938,1513.0,0.0
128200,-26.277738626609445,27.086529811819084,1513.0,-2.0
128300,-26.277315879828326,27.085950973918784,1511.0,0.0
128400,-26.27689313304721,27.08537213601849,1511.0,-1.0
128500,-26.276470386266094,27.084793298118193,1510.0,0.0
128600,-26.27604763948498,27.084214460217893,1510.0,-1.0
128700,-26.275624892703863,27.083635622317598,1509.0,1.0
128800,-26.275202145922748,27.0830567844173,1510.0,0.0
128900,-26.274779399141632,27.082477946517002,1510.0,0.0
129000,-26.274356652360517,27.081899108616707,1510.0,2.0
129100,-26.2739339055794,27.081320270716407,1512.0,0.0
129200,-26.273511158798286,27.08074143281611,1512.0,2.0
129300,-26.273088412017167,27.080162594915816,1514.0,1.0
129400,-26.27266566523605,27.079583757015516,1515.0,1.0
129500,-26.272242918454936,27.07900491911522,1516.0,0.0
129600,-26.27182017167382,27.07842608121492,1516.0,1.0
129700,-26.271397424892704,27.077847243314626,1517.0,0.0
129800,-26.27097467811159,27.07726840541433,1517.0,0.0
129900,-26.270551931330473,27.07668956751403,1517.0,1.0
130000,-26.270129184549358,27.076110729613735,1518.0,1.0
130100,-26.269706437768242,27.07553189171344,1519.0,0.0
130200,-26.269283690987127,27.07495305381314,1519.0,2.0
130300,-26.26886094420601,27.074374215912844,1521.0,1.0
130400,-26.268438197424892,27.073795378012544,1522.0,1.0
130500,-26.268015450643777,27.07321654011225,1523.0,0.0
130600,-26.26759270386266,27.072637702211953,1523.0,3.0
130700,-26.267169957081546,27.072058864311654,1526.0,1.0
130800,-26.26674721030043,27.071480026411358,1527.0,1.0
130900,-26.266324463519314,27.07090118851106,1528.0,2.0
131000,-26.2659017167382,27.070322350610763,1530.0,2.0
131100,-26.265478969957083,27.069743512710467,1532.0,0.0
131200,-26.265056223175968,27.069164674810168,1532.0,3.0
131300,-26.264633476394852,27.06858583690987,1535.0,1.0
131400,-26.264210729613733,27.068006999009576,1536.0,4.0
131500,-26.263787982832618,27.067428161109277,1540.0,0.0
131600,-26.263365236051502,27.06684932320898,1540.0,4.0
131700,-26.262942489270387,27.06627048530868,1544.0,3.0
131800,-26.26251974248927,27.065691647408386,1547.0,0.0
131900,-26.262096995708156,27.06511280950809,1547.0,1.0
132000,-26.26167424892704,27.06453397160779,1548.0,2.0
132100,-26.261251502145925,27.063955133707495,1550.0,1.0
132200,-26.26082875536481,27.0633762958072,1551.0,1.0
132300,-26.260406008583693,27.0627974579069,1552.0,1.0
132400,-26.259983261802574,27.062218620006604,1553.0,0.0
132500,-26.25956051502146,27.061639782106305,1553.0,0.0
132600,-26.259137768240343,27.06106094420601,1553.0,0.0
132700,-26.258715021459228,27.060482106305713,1553.0,0.0
132800,-26.258292274678112,27.059903268405414,1553.0,0.0
132900,-26.257869527896997,27.059324430505118,1553.0,-2.0
133000,-26.25744678111588,27.058745592604822,1551.0,0.0
133100,-26.257024034334766,27.058166754704523,1551.0,-1.0
133200,-26.25660128755365,27.057587916804227,1550.0,0.0
133300,-26.256178540772535,27.057009078903928,1550.0,-2.0
133400,-26.25575579399142,27.056430241003632,1548.0,0.0
133500,-26.2553330472103,27.055851403103336,1548.0,-2.0
133600,-26.254910300429184,27.055272565203037,1546.0,-1.0
133700,-26.25448755364807,27.05469372730274,1545.0,-2.0
133800,-26.254064806866953,27.05411488940244,1543.0,0.0
133900,-26.253642060085838,27.053536051502146,1543.0,-2.0
134000,-26.253219313304722,27.05295721360185,1541.0,0.0
134100,-26.252796566523607,27.05237837570155,1541.0,-2.0
134200,-26.25237381974249,27.051799537801255,1539.0,2.0
134300,-26.251951072961376,27.05122069990096,1541.0,-2.0
134400,-26.25152832618026,27.05064186200066,1539.0,0.0
134500,-26.25110557939914,27.050063024100364,1539.0,-1.0
134600,-26.250682832618025,27.049484186200065,1538.0,1.0
134700,-26.25026008583691,27.04890534829977,1539.0,3.0
134800,-26.249837339055794,27.048326510399473,1542.0,0.0
134900,-26.24941459227468,27.047747672499174,1542.0,-2.0
135000,-26.248991845493563,27.047168834598878,1540.0,-3.0
135100,-26.248569098712448,27.046589996698582,1537.0,1.0
135200,-26.248146351931332,27.046011158798283,1538.0,-2.0
135300,-26.247723605150217,27.045432320897987,1536.0,0.0
135400,-26.2473008583691,27.044853482997688,1536.0,0.0
135500,-26.246878111587982,27.044274645097392,1536.0,-1.0
135600,-26.246455364806867,27.043695807197096,1535.0,0.0
135700,-26.24603261802575,27.043116969296797,1535.0,-1.0
135800,-26.245609871244636,27.0425381313965,1534.0,0.0
135900,-26.24518712446352,27.041959293496205,1534.0,-1.0
136000,-26.244764377682404,27.041380455595906,1533.0,0.0
136100,-26.24434163090129,27.04080161769561,1533.0,-1.0
136200,-26.243918884120173,27.04022277979531,1532.0,-1.0
136300,-26.243496137339058,27.039643941895015,1531.0,-1.0
136400,-26.243073390557942,27.03906510399472,1530.0,0.0
136500,-26.242650643776827,27.03848626609442,1530.0,-1.0
136600,-26.242227896995708,27.037907428194124,1529.0,-1.0
136700,-26.241805150214592,27.037328590293825,1528.0,-1.0
136800,-26.241382403433477,27.03674975239353,1527.0,-1.0
136900,-26.24095965665236,27.036170914493233,1526.0,-2.0
137000,-26.240536909871246,27.035592076592934,1524.0,0.0
137100,-26.24011416309013,27.03501323869264,1524.0,-2.0
137200,-26.239691416309014,27.034434400792343,1522.0,-1.0
137300,-26.2392686695279,27.033855562892043,1521.0,-2.0
137400,-26.238845922746783,27.033276724991747,1519.0,0.0
137500,-26.238423175965668,27.032697887091448,1519.0,-1.0
137600,-26.23800042918455,27.032119049191152,1518.0,0.0
137700,-26.237577682403433,27.031540211290856,1518.0,2.0
137800,-26.237154935622318,27.030961373390557,1520.0,0.0
137900,-26.236732188841202,27.03038253549026,1520.0,0.0
138000,-26.236309442060087,27.029803697589966,1520.0,0.0
138100,-26.23588669527897,27.029224859689666,1520.0,1.0
138200,-26.235463948497856,27.02864602178937,1521.0,0.0
138300,-26.23504120171674,27.02806718388907,1521.0,0.0
138400,-26.234618454935624,27.027488345988775,1521.0,-1.0
138500,-26.23419570815451,27.02690950808848,1520.0,0.0
138600,-26.23377296137339,27.02633067018818,1520.0,0.0
138700,-26.233350214592274,27.025751832287884,1520.0,-1.0
138800,-26.23292746781116,27.02517299438759,1519.0,-1.0
138900,-26.232504721030043,27.02459415648729,1518.0,-1.0
139000,-26.232081974248928,27.024015318586994,1517.0,0.0
139100,-26.231659227467812,27.023436480686694,1517.0,0.0
139200,-26.231236480686697,27.0228576427864,1517.0,-1.0
139300,-26.23081373390558,27.022278804886103,1516.0,0.0
139400,-26.230390987124466,27.021699966985803,1516.0,0.0
139500,-26.22996824034335,27.021121129085508,1516.0,2.0
139600,-26.229545493562235,27.02054229118521,1518.0,1.0
139700,-26.229122746781115,27.019963453284912,1519.0,2.0
139800,-26.2287,27.019384615384617,1521.0,-4.0
139900,-26.228277253218884,27.018805777484317,1517.0,-1.0
140000,-26.22785450643777,27.01822693958402,1516.0,1.0
140100,-26.227431759656653,27.017648101683726,1517.0,0.0
140200,-26.227009012875538,27.017069263783426,1517.0,1.0
140300,-26.226586266094422,27.01649042588313,1518.0,0.0
140400,-26.226163519313307,27.01591158798283,1518.0,1.0
140500,-26.22574077253219,27.015332750082536,1519.0,0.0
140600,-26.225318025751076,27.01475391218224,1519.0,-1.0
140700,-26.224895278969957,27.01417507428194,1518.0,0.0
140800,-26.22447253218884,27.013596236381645,1518.0,1.0
140900,-26.224049785407725,27.01301739848135,1519.0,0.0
141000,-26.22362703862661,27.01243856058105,1519.0,0.0
141100,-26.223204291845494,27.011859722680754,1519.0,0.0
141200,-26.22278154506438,27.011280884780454,1519.0,0.0
141300,-26.222358798283263,27.01070204688016,1519.0,0.0
141400,-26.221936051502148,27.010123208979863,1519.0,1.0
141500,-26.221513304721032,27.009544371079564,1520.0,1.0
141600,-26.221090557939917,27.008965533179268,1521.0,0.0
141700,-26.220667811158798,27.008386695278972,1521.0,1.0
141800,-26.220245064377682,27.007807857378673,1522.0,1.0
141900,-26.219822317596567,27.007229019478377,1523.0,0.0
142000,-26.21939957081545,27.006650181578078,1523.0,0.0
142100,-26.218976824034335,27.00607134367778,1523.0,0.0
142200,-26.21855407725322,27.005492505777486,1523.0,1.0
